u,v,key,osmid,bridge,highway,lanes,name,oneway,reversed,length,width,ref,service,access,tunnel,junction,maxspeed,landuse,geometry
11683993765,1159131458,0,103295084,,secondary,,羊市街,True,False,62.35696749484732,,,,,,,,,"LINESTRING (104.0604327 30.6694421, 104.059781 30.6694255)"
11683993765,11915647691,0,1256793061,,service,,,False,True,15.226500312617286,,,,,,,,,"LINESTRING (104.0604327 30.6694421, 104.0604291 30.669579)"
11683993766,12248027446,0,1256793062,,service,,,False,False,28.70247121601291,,,,,,,,,"LINESTRING (104.061595 30.6703638, 104.0612949 30.670362)"
11683993767,12422508733,0,1256793062,,service,,,False,False,23.558080032613333,,,,,,,,,"LINESTRING (104.0601881 30.6703553, 104.0599418 30.6703527)"
11683993767,11683993752,0,1256793062,,service,,,False,True,7.60363930363974,,,,,,,,,"LINESTRING (104.0601881 30.6703553, 104.0602676 30.6703558)"
11683993767,12248027449,0,1342648985,,service,,,False,False,31.732065763599827,,,,,,,,,"LINESTRING (104.0601881 30.6703553, 104.0601806 30.6706406)"
11684001973,11684001974,0,1256793064,,service,,,False,False,4.575402742508096,,,,,,,,,"LINESTRING (104.0606557 30.6723112, 104.0606192 30.6722846)"
11684001973,11684001977,0,1256793064,,service,,,False,True,20.661302996268393,,,,,,,,,"LINESTRING (104.0606557 30.6723112, 104.0607613 30.6724733)"
11684001974,11684001975,0,1256793064,,service,,,False,False,3.618496678430789,,,,,,,,,"LINESTRING (104.0606192 30.6722846, 104.0605814 30.6722832)"
11684001974,11684001973,0,1256793064,,service,,,False,True,4.575402742508096,,,,,,,,,"LINESTRING (104.0606192 30.6722846, 104.0606557 30.6723112)"
11684001975,11684001976,0,1256793064,,service,,,False,False,3.232441779623031,,,,,,,,,"LINESTRING (104.0605814 30.6722832, 104.0605545 30.6723008)"
11684001975,11684001974,0,1256793064,,service,,,False,True,3.618496678430789,,,,,,,,,"LINESTRING (104.0605814 30.6722832, 104.0606192 30.6722846)"
11684001976,11684001975,0,1256793064,,service,,,False,True,3.232441779623031,,,,,,,,,"LINESTRING (104.0605545 30.6723008, 104.0605814 30.6722832)"
11684001977,11684001973,0,1256793064,,service,,,False,False,20.661302996268393,,,,,,,,,"LINESTRING (104.0607613 30.6724733, 104.0606557 30.6723112)"
11684001977,11533154240,0,1256793064,,service,,,False,True,3.9311602581107676,,,,,,,,,"LINESTRING (104.0607613 30.6724733, 104.0607555 30.6725083)"
11684001994,12438318826,0,1287425221,,footway,,,False,True,11.566105540990176,,,,,,,,,"LINESTRING (104.0604998 30.6720579, 104.0606164 30.6720855)"
11684001994,12248027453,0,1323588129,,footway,,,False,True,8.9687801734083,,,,,,,,,"LINESTRING (104.0604998 30.6720579, 104.0604254 30.672107)"
11684001994,11684001996,0,1342648991,,footway,,,False,False,43.587357702826814,,,,,,,,,"LINESTRING (104.0604998 30.6720579, 104.0602483 30.671731)"
11684001996,12248027440,0,1342648991,,footway,,,False,False,6.446018810503455,,,,,,,,,"LINESTRING (104.0602483 30.671731, 104.0602138 30.6716812)"
11684001996,11684001994,0,1342648991,,footway,,,False,True,43.587357702826814,,,,,,,,,"LINESTRING (104.0602483 30.671731, 104.0604998 30.6720579)"
11684001996,12438318817,0,1344503246,,service,,,False,True,73.90442323868973,,,,,,,,,"LINESTRING (104.0602483 30.671731, 104.05957 30.6720494)"
11684001997,12422508744,0,1342648991,,footway,,,False,False,10.142217359393792,,,,,,,,,"LINESTRING (104.0601946 30.671654, 104.0601406 30.6715755)"
11684001997,12248027440,0,1342648991,,footway,,,False,True,3.538297606535484,,,,,,,,,"LINESTRING (104.0601946 30.671654, 104.0602138 30.6716812)"
11684001998,11684001999,0,1256793067,,footway,,,False,False,38.3117386977793,,,,,,,,,"LINESTRING (104.0601215 30.6715478, 104.0604833 30.6713999)"
11684001998,12422508743,0,1342648991,,footway,,,False,False,20.147477078521565,,,,,,,,,"LINESTRING (104.0601215 30.6715478, 104.0600188 30.6713896)"
11684001998,12422508744,0,1342648991,,footway,,,False,True,3.5810509599285996,,,,,,,,,"LINESTRING (104.0601215 30.6715478, 104.0601406 30.6715755)"
11684001999,11684002000,0,1256793067,,footway,,,False,False,7.931631235433197,,,,,,,,,"LINESTRING (104.0604833 30.6713999, 104.0605483 30.6713556)"
11684001999,11684001998,0,1256793067,,footway,,,False,True,38.3117386977793,,,,,,,,,"LINESTRING (104.0604833 30.6713999, 104.0601215 30.6715478)"
11684002000,11684002001,0,1256793067,,footway,,,False,False,5.039681492042403,,,,,,,,,"LINESTRING (104.0605483 30.6713556, 104.0605646 30.6713125)"
11684002000,11684001999,0,1256793067,,footway,,,False,True,7.931631235433197,,,,,,,,,"LINESTRING (104.0605483 30.6713556, 104.0604833 30.6713999)"
11684002001,11684002002,0,1256793067,,footway,,,False,False,47.54439878331526,,,,,,,,,"LINESTRING (104.0605646 30.6713125, 104.0605552 30.670885)"
11684002001,11684002000,0,1256793067,,footway,,,False,True,5.039681492042403,,,,,,,,,"LINESTRING (104.0605646 30.6713125, 104.0605483 30.6713556)"
11684002001,12248027447,0,1323588126,,footway,,,False,False,3.682953251649266,,,,,,,,,"LINESTRING (104.0605646 30.6713125, 104.0606031 30.6713132)"
11684002002,11684002001,0,1256793067,,footway,,,False,True,47.54439878331526,,,,,,,,,"LINESTRING (104.0605552 30.670885, 104.0605646 30.6713125)"
11684002002,11939946445,0,1256793068,,footway,,,False,False,31.428315110981703,,,,,,,,,"LINESTRING (104.0605552 30.670885, 104.0608838 30.6708872)"
11684002002,12248027455,0,1256793068,,footway,,,False,True,6.522897288567815,,,,,,,,,"LINESTRING (104.0605552 30.670885, 104.060487 30.6708845)"
11684002003,12248027455,0,1323588130,,footway,,,False,False,29.907596597793486,,,,,,,,,"LINESTRING (104.0601743 30.6708824, 104.060487 30.6708845)"
11684002003,12422508751,0,1323588130,,footway,,,False,True,21.83537884731371,,,,,,,,,"LINESTRING (104.0601743 30.6708824, 104.059946 30.6708808)"
11684002003,12248027449,0,1342648985,,service,,,False,True,26.893721754692198,,,,,,,,,"LINESTRING (104.0601743 30.6708824, 104.0601806 30.6706406)"
11684002004,11684002005,0,1256793068,,footway,,,False,False,10.078248657357546,,,,,,,,,"LINESTRING (104.0610403 30.6708882, 104.0611148 30.6709523)"
11684002004,11684002006,0,1256793068,,footway,,,False,True,8.177507370747747,,,,,,,,,"LINESTRING (104.0610403 30.6708882, 104.0609548 30.6708876)"
11684002005,11684002004,0,1256793068,,footway,,,False,True,10.078248657357546,,,,,,,,,"LINESTRING (104.0611148 30.6709523, 104.0610403 30.6708882)"
11684002006,11684002004,0,1256793068,,footway,,,False,False,8.177507370747747,,,,,,,,,"LINESTRING (104.0609548 30.6708876, 104.0610403 30.6708882)"
11684002006,11939946445,0,1256793068,,footway,,,False,True,6.790598329718514,,,,,,,,,"LINESTRING (104.0609548 30.6708876, 104.0608838 30.6708872)"
11684002006,12565773891,0,1256793069,,service,,,False,False,19.136867492641123,,,,,,,,,"LINESTRING (104.0609548 30.6708876, 104.0609557 30.6707155)"
11684002007,11683993763,0,1256793062,,service,,,False,False,10.625966945142325,,,,,,,,,"LINESTRING (104.0609576 30.67036, 104.0608465 30.6703593)"
11684002007,12248027446,0,1256793062,,service,,,False,True,32.26037447884543,,,,,,,,,"LINESTRING (104.0609576 30.67036, 104.0612949 30.670362)"
11684002007,11939946450,0,1256793069,,service,,,False,True,17.16869141760383,,,,,,,,,"LINESTRING (104.0609576 30.67036, 104.0609568 30.6705144)"
11684002018,11683993753,0,1256793059,,service,,,False,True,54.92758083554069,,,,,,,,,"LINESTRING (104.0597006 30.6697518, 104.0602747 30.6697651)"
11684002018,12422508749,0,1342648993,,unclassified,,,False,False,36.57909689799529,,,,,,,,,"LINESTRING (104.0597006 30.6697518, 104.0597081 30.6694229)"
11684002018,12422508748,0,1342648993,,unclassified,,,False,True,7.406982025087562,,,,,,,,,"LINESTRING (104.0597006 30.6697518, 104.0596991 30.6698184)"
11684357874,11684357875,0,1256808889,,tertiary,,,True,False,180.23895671336734,,,,,,,,,"LINESTRING (104.0773832 30.6963919, 104.0774312 30.6947715)"
11684357875,1159234181,0,780960501,,unclassified,,肖家村四巷,True,False,307.2741836295609,,,,,,,,,"LINESTRING (104.0774312 30.6947715, 104.0742178 30.6948031)"
11684357876,5489098145,0,890791675,,primary,,二环路北三段,True,False,12.258505641143971,,,,,,,,,"LINESTRING (104.0773241 30.6968114, 104.0774523 30.6968126)"
11684357876,11684357874,0,1256808889,,tertiary,,,True,False,46.987367319754455,,,,,,,,,"LINESTRING (104.0773241 30.6968114, 104.0773832 30.6963919)"
11684357877,1159232653,0,780960501,,unclassified,,肖家村四巷,True,False,3.5476519472802797,,,,,,,,,"LINESTRING (104.07752 30.6947706, 104.0774829 30.694771)"
11684357878,10601390148,0,42452477,yes,trunk,,成彭高架,True,False,127.23354603412126,,,,no,,,,,"LINESTRING (104.0637181 30.6931587, 104.0637504 30.6943026)"
11684357879,11684357878,0,42452477,yes,trunk,,成彭高架,True,False,122.45823227777132,,,,no,,,,,"LINESTRING (104.0636942 30.6920576, 104.0637181 30.6931587)"
11684357880,11684357879,0,1256808891,,trunk,,,True,False,45.189630807396576,,,,no,,,,,"LINESTRING (104.0637543 30.6916545, 104.0636942 30.6920576)"
11684357880,7764413749,0,1381986711,,tertiary,,北站西二路,True,False,354.15456648772073,,,,,,,,,"LINESTRING (104.0637543 30.6916545, 104.0638711 30.6948379)"
11684357881,11684357882,0,42452482,yes,trunk,,成彭高架,True,False,175.2011468514346,,,,no,,,,,"LINESTRING (104.0636385 30.6936352, 104.0636016 30.6920599)"
11684357882,2843286546,0,1256808890,,trunk,,,True,False,48.89798065215347,,,,no,,,,,"LINESTRING (104.0636016 30.6920599, 104.0636555 30.6916226)"
11687834152,3691534122,0,365107644,,service,,,False,False,6.902442302719812,,,,,,,,,"LINESTRING (104.0296408 30.6611535, 104.0296506 30.661092)"
11687834152,3691534107,0,365107644,,service,,,False,True,6.890131383426493,,,,,,,,,"LINESTRING (104.0296408 30.6611535, 104.0296311 30.6612149)"
11693019833,1159131046,0,100285953,,unclassified,,西华门街,False,False,50.16496140141015,,,,,,,,,"LINESTRING (104.0599695 30.6664571, 104.0599768 30.666006)"
11693019833,11693034279,0,100285953,,unclassified,,西华门街,False,True,89.5641011596093,,,,,,,,,"LINESTRING (104.0599695 30.6664571, 104.0599236 30.6672616)"
11693019833,11693019834,0,1257688177,,footway,,,False,False,51.5429524290416,,,,,,,,,"LINESTRING (104.0599695 30.6664571, 104.0605084 30.666458)"
11693019834,12175096583,0,1257688177,,footway,,,False,False,25.13215259243578,,,,,,,,,"LINESTRING (104.0605084 30.666458, 104.0607564 30.6665327)"
11693019834,11693019833,0,1257688177,,footway,,,False,True,51.5429524290416,,,,,,,,,"LINESTRING (104.0605084 30.666458, 104.0599695 30.6664571)"
11693019835,12175096585,0,1257688177,,footway,,,False,False,11.539317606897946,,,,,,,,,"LINESTRING (104.0612673 30.6664083, 104.061385 30.6664311)"
11693019835,12175096584,0,1257688177,,footway,,,False,True,16.847871476977808,,,,,,,,,"LINESTRING (104.0612673 30.6664083, 104.0611003 30.6664565)"
11693019836,11693019837,0,1257688177,,footway,,,False,False,22.0051813810079,,,,,,,,,"LINESTRING (104.0617097 30.6664173, 104.0619303 30.6664735)"
11693019836,12175096579,0,1257688177,,footway,,,False,True,7.863333057194593,,,,,,,,,"LINESTRING (104.0617097 30.6664173, 104.0616277 30.6664224)"
11693019837,12175096574,0,1257688177,,footway,,,False,False,17.036753994679852,,,,,,,,,"LINESTRING (104.0619303 30.6664735, 104.0621075 30.6664579)"
11693019837,11693019836,0,1257688177,,footway,,,False,True,22.0051813810079,,,,,,,,,"LINESTRING (104.0619303 30.6664735, 104.0617097 30.6664173)"
11693019838,12175096573,0,1257688177,,footway,,,False,False,17.08863341551014,,,,,,,,,"LINESTRING (104.062174 30.6663961, 104.0622361 30.666252)"
11693019838,12175096574,0,1257688177,,footway,,,False,True,9.363581385305675,,,,,,,,,"LINESTRING (104.062174 30.6663961, 104.0621075 30.6664579)"
11693019839,12175096572,0,1257688177,,footway,,,False,False,38.77251220249588,,,,,,,,,"LINESTRING (104.062329 30.6662394, 104.0627342 30.6662498)"
11693019839,12175096573,0,1257688177,,footway,,,False,True,8.995181305707002,,,,,,,,,"LINESTRING (104.062329 30.6662394, 104.0622361 30.666252)"
11693019840,7490751255,0,459057751,,primary,3,人民中路一段,True,False,28.538622873673276,,,,,,,,,"LINESTRING (104.0631394 30.6662071, 104.0631455 30.6659505)"
11693019840,12175096572,0,1257688177,,footway,,,False,True,39.045033827781495,,,,,,,,,"LINESTRING (104.0631394 30.6662071, 104.0627342 30.6662498)"
11693019856,11693019840,0,459057751,,primary,3,人民中路一段,True,False,63.561106643229564,,,,,,,,,"LINESTRING (104.0631259 30.6667786, 104.0631394 30.6662071)"
11693019856,11693019857,0,1257688184,,footway,,,False,False,46.7770137455862,,,,,,,,,"LINESTRING (104.0631259 30.6667786, 104.0626382 30.6668101)"
11693019857,11693019858,0,1257688184,,footway,,,False,False,39.711477875607244,,,,,,,,,"LINESTRING (104.0626382 30.6668101, 104.062223 30.6668101)"
11693019857,11693019856,0,1257688184,,footway,,,False,True,46.7770137455862,,,,,,,,,"LINESTRING (104.0626382 30.6668101, 104.0631259 30.6667786)"
11693019858,12175096597,0,1257688184,,footway,,,False,False,8.414932151833526,,,,,,,,,"LINESTRING (104.062223 30.6668101, 104.0621489 30.6668509)"
11693019858,11693019857,0,1257688184,,footway,,,False,True,39.711477875607244,,,,,,,,,"LINESTRING (104.062223 30.6668101, 104.0626382 30.6668101)"
11693019859,12175096598,0,1257688184,,footway,,,False,False,13.597913147712212,,,,,,,,,"LINESTRING (104.0619253 30.6668515, 104.0617887 30.6668854)"
11693019859,12175096597,0,1257688184,,footway,,,False,True,21.38614134108841,,,,,,,,,"LINESTRING (104.0619253 30.6668515, 104.0621489 30.6668509)"
11693019860,11693019861,0,1257688184,,footway,,,False,False,17.841712038707165,,,,,,,,,"LINESTRING (104.0609759 30.6668784, 104.0608389 30.6667695)"
11693019860,12175096589,0,1257688184,,footway,,,False,True,31.29917548004639,,,,,,,,,"LINESTRING (104.0609759 30.6668784, 104.0612032 30.6670809)"
11693019860,12175106433,0,1315352368,,steps,,,False,False,7.96262190407126,,,,,,,,,"LINESTRING (104.0609759 30.6668784, 104.0609249 30.666935)"
11693019861,11693019862,0,1257688184,,footway,,,False,False,22.488718833967077,,,,,,,,,"LINESTRING (104.0608389 30.6667695, 104.0608545 30.6665677)"
11693019861,11693019860,0,1257688184,,footway,,,False,True,17.841712038707165,,,,,,,,,"LINESTRING (104.0608389 30.6667695, 104.0609759 30.6668784)"
11693019861,11693034285,0,1257688530,,footway,,,False,False,11.760991139604354,,,,,,,,,"LINESTRING (104.0608389 30.6667695, 104.060741 30.6667055)"
11693019862,12175096584,0,1257688177,,footway,,,False,False,26.562820556672825,,,,,,,,,"LINESTRING (104.0608545 30.6665677, 104.0611003 30.6664565)"
11693019862,12175096583,0,1257688177,,footway,,,False,True,10.157844732366632,,,,,,,,,"LINESTRING (104.0608545 30.6665677, 104.0607564 30.6665327)"
11693019862,11693019861,0,1257688184,,footway,,,False,True,22.488718833967077,,,,,,,,,"LINESTRING (104.0608545 30.6665677, 104.0608389 30.6667695)"
11693034277,12175096588,0,1257688184,,footway,,,False,False,14.996257855457609,,,,,,,,,"LINESTRING (104.0614883 30.6670515, 104.0613493 30.6671139)"
11693034277,11693034295,0,1257688184,,footway,,,False,True,17.432711076422443,,,,,,,,,"LINESTRING (104.0614883 30.6670515, 104.061641 30.6669659)"
11693034279,11693019833,0,100285953,,unclassified,,西华门街,False,False,89.5641011596093,,,,,,,,,"LINESTRING (104.0599236 30.6672616, 104.0599695 30.6664571)"
11693034279,11693034283,0,100285953,,unclassified,,西华门街,False,True,22.65425636730855,,,,,,,,,"LINESTRING (104.0599236 30.6672616, 104.059915 30.6674652)"
11693034279,11693034287,0,1257688528,,footway,,,False,False,57.83831192188097,,,,,,,,,"LINESTRING (104.0599236 30.6672616, 104.0605278 30.6672833)"
11693034280,11693034282,0,1257688528,,footway,,,False,False,23.693745268741694,,,,,,,,,"LINESTRING (104.0621157 30.6673182, 104.0621088 30.6675312)"
11693034280,11693034292,0,1257688528,,footway,,,False,True,62.08717637500681,,,,,,,,,"LINESTRING (104.0621157 30.6673182, 104.061467 30.6672974)"
11693034280,12175096592,0,1315352355,,path,,,False,False,26.23837418984108,,,,,,,,,"LINESTRING (104.0621157 30.6673182, 104.061939 30.6671377)"
11693034281,11693034282,0,1257688528,,footway,,,False,True,20.79283662874842,,,,,,,,,"LINESTRING (104.0621019 30.6677181, 104.0621088 30.6675312)"
11693034282,11693034281,0,1257688528,,footway,,,False,False,20.79283662874842,,,,,,,,,"LINESTRING (104.0621088 30.6675312, 104.0621019 30.6677181)"
11693034282,11693034280,0,1257688528,,footway,,,False,True,23.693745268741694,,,,,,,,,"LINESTRING (104.0621088 30.6675312, 104.0621157 30.6673182)"
11693034282,11693034289,0,1257688529,,footway,,,False,False,77.04959600884531,,,,,,,,,"LINESTRING (104.0621088 30.6675312, 104.0613037 30.667507)"
11693034283,11693034279,0,100285953,,unclassified,,西华门街,False,False,22.65425636730855,,,,,,,,,"LINESTRING (104.059915 30.6674652, 104.0599236 30.6672616)"
11693034283,1159131461,0,100285953,,unclassified,,西华门街,False,True,25.224641847104,,,,,,,,,"LINESTRING (104.059915 30.6674652, 104.0599054 30.6676919)"
11693034283,11693034289,0,1257688529,,footway,,,False,True,132.90149264030973,,,,,,,,,"LINESTRING (104.059915 30.6674652, 104.0613037 30.667507)"
11693034285,12896707420,0,1257688530,,footway,,,False,False,11.212990528166932,,,,,,,,,"LINESTRING (104.060741 30.6667055, 104.060624 30.6667119)"
11693034285,11693019861,0,1257688530,,footway,,,False,True,11.760991139604354,,,,,,,,,"LINESTRING (104.060741 30.6667055, 104.0608389 30.6667695)"
11693034286,12896707421,0,1257688530,,footway,,,False,False,10.198175726961813,,,,,,,,,"LINESTRING (104.0605331 30.6667729, 104.0604684 30.6668458)"
11693034286,12896707420,0,1257688530,,footway,,,False,True,11.026989773361192,,,,,,,,,"LINESTRING (104.0605331 30.6667729, 104.060624 30.6667119)"
11693034287,11693034292,0,1257688528,,footway,,,False,False,89.84228125058976,,,,,,,,,"LINESTRING (104.0605278 30.6672833, 104.061467 30.6672974)"
11693034287,11693034279,0,1257688528,,footway,,,False,True,57.83831192188097,,,,,,,,,"LINESTRING (104.0605278 30.6672833, 104.0599236 30.6672616)"
11693034287,12175096591,0,1257688530,,footway,,,False,True,21.25944824266853,,,,,,,,,"LINESTRING (104.0605278 30.6672833, 104.060542 30.6670925)"
11693034288,11693034289,0,1257688531,,footway,,,False,False,22.416389282395762,,,,,,,,,"LINESTRING (104.0612965 30.6677085, 104.0613037 30.667507)"
11693034289,11693034283,0,1257688529,,footway,,,False,False,132.90149264030973,,,,,,,,,"LINESTRING (104.0613037 30.667507, 104.059915 30.6674652)"
11693034289,11693034282,0,1257688529,,footway,,,False,True,77.04959600884531,,,,,,,,,"LINESTRING (104.0613037 30.667507, 104.0621088 30.6675312)"
11693034289,11693034290,0,1257688531,,footway,,,False,False,10.919394920575373,,,,,,,,,"LINESTRING (104.0613037 30.667507, 104.0613034 30.6674088)"
11693034289,11693034288,0,1257688531,,footway,,,False,True,22.416389282395762,,,,,,,,,"LINESTRING (104.0613037 30.667507, 104.0612965 30.6677085)"
11693034290,11693034291,0,1257688531,,footway,,,False,False,14.681295962336097,,,,,,,,,"LINESTRING (104.0613034 30.6674088, 104.0614569 30.6674088)"
11693034290,11693034289,0,1257688531,,footway,,,False,True,10.919394920575373,,,,,,,,,"LINESTRING (104.0613034 30.6674088, 104.0613037 30.667507)"
11693034291,11693034292,0,1257688531,,footway,,,False,False,12.424741666980013,,,,,,,,,"LINESTRING (104.0614569 30.6674088, 104.061467 30.6672974)"
11693034291,11693034290,0,1257688531,,footway,,,False,True,14.681295962336097,,,,,,,,,"LINESTRING (104.0614569 30.6674088, 104.0613034 30.6674088)"
11693034292,11693034280,0,1257688528,,footway,,,False,False,62.08717637500681,,,,,,,,,"LINESTRING (104.061467 30.6672974, 104.0621157 30.6673182)"
11693034292,11693034287,0,1257688528,,footway,,,False,True,89.84228125058976,,,,,,,,,"LINESTRING (104.061467 30.6672974, 104.0605278 30.6672833)"
11693034292,11693034293,0,1257688531,,footway,,,False,False,15.344924534487653,,,,,,,,,"LINESTRING (104.061467 30.6672974, 104.0614671 30.6671594)"
11693034292,11693034291,0,1257688531,,footway,,,False,True,12.424741666980013,,,,,,,,,"LINESTRING (104.061467 30.6672974, 104.0614569 30.6674088)"
11693034293,11693034294,0,1257688531,,footway,,,False,False,15.83477405575104,,,,,,,,,"LINESTRING (104.0614671 30.6671594, 104.0616321 30.6671477)"
11693034293,11693034292,0,1257688531,,footway,,,False,True,15.344924534487653,,,,,,,,,"LINESTRING (104.0614671 30.6671594, 104.061467 30.6672974)"
11693034294,12175096594,0,1257688531,,footway,,,False,False,13.990388588704102,,,,,,,,,"LINESTRING (104.0616321 30.6671477, 104.0616425 30.6670222)"
11693034294,11693034293,0,1257688531,,footway,,,False,True,15.83477405575104,,,,,,,,,"LINESTRING (104.0616321 30.6671477, 104.0614671 30.6671594)"
11693034295,11693034277,0,1257688184,,footway,,,False,False,17.432711076422443,,,,,,,,,"LINESTRING (104.061641 30.6669659, 104.0614883 30.6670515)"
11693034295,12175096598,0,1257688184,,footway,,,False,True,16.723810392626905,,,,,,,,,"LINESTRING (104.061641 30.6669659, 104.0617887 30.6668854)"
11693034295,12175096594,0,1257688531,,footway,,,False,True,6.261926893633315,,,,,,,,,"LINESTRING (104.061641 30.6669659, 104.0616425 30.6670222)"
11696913369,9242782341,0,508442642,,unclassified,,二仙桥东二路,False,False,68.28323621404225,,,,,,,,,"LINESTRING (104.1349726 30.668634, 104.1355741 30.6683032)"
11696913369,4393639003,0,508442642,,unclassified,,二仙桥东二路,False,True,57.670103059131755,,,,,,,,,"LINESTRING (104.1349726 30.668634, 104.1344646 30.6689134)"
11696913369,11696913370,0,1258166275,,service,,,False,False,147.55040901641436,,,,,,,,,"LINESTRING (104.1349726 30.668634, 104.1360098 30.6696163)"
11696913370,11696913371,0,1258166275,,service,,,False,False,19.007807892038656,,,,,,,,,"LINESTRING (104.1360098 30.6696163, 104.1358693 30.6697372)"
11696913370,11696913369,0,1258166275,,service,,,False,True,147.55040901641436,,,,,,,,,"LINESTRING (104.1360098 30.6696163, 104.1349726 30.668634)"
11696913371,11696913372,0,1258166275,,service,,,False,False,43.408456932968555,,,,,,,,,"LINESTRING (104.1358693 30.6697372, 104.1361708 30.670029)"
11696913371,11696913370,0,1258166275,,service,,,False,True,19.007807892038656,,,,,,,,,"LINESTRING (104.1358693 30.6697372, 104.1360098 30.6696163)"
11696913372,11696913373,0,1258166275,,service,,,False,False,21.970709396252882,,,,,,,,,"LINESTRING (104.1361708 30.670029, 104.1363581 30.6701434)"
11696913372,11696913371,0,1258166275,,service,,,False,True,43.408456932968555,,,,,,,,,"LINESTRING (104.1361708 30.670029, 104.1358693 30.6697372)"
11696913373,11696913374,0,1258166275,,service,,,False,False,24.085458632316527,,,,,,,,,"LINESTRING (104.1363581 30.6701434, 104.1362792 30.6703491)"
11696913373,11696913372,0,1258166275,,service,,,False,True,21.970709396252882,,,,,,,,,"LINESTRING (104.1363581 30.6701434, 104.1361708 30.670029)"
11696913373,12475286268,0,1348658642,,service,,,False,False,84.09884324494992,,,,,,,,,"LINESTRING (104.1363581 30.6701434, 104.1371267 30.6705108)"
11696913374,11696913375,0,1258166275,,service,,,False,False,22.19238103672793,,,,,,,,,"LINESTRING (104.1362792 30.6703491, 104.1362669 30.6705484)"
11696913374,11696913373,0,1258166275,,service,,,False,True,24.085458632316527,,,,,,,,,"LINESTRING (104.1362792 30.6703491, 104.1363581 30.6701434)"
11696913375,11696913376,0,1258166275,,service,,,False,False,28.522541169528115,,,,,,,,,"LINESTRING (104.1362669 30.6705484, 104.1362694 30.6708049)"
11696913375,11696913374,0,1258166275,,service,,,False,True,22.19238103672793,,,,,,,,,"LINESTRING (104.1362669 30.6705484, 104.1362792 30.6703491)"
11696913376,11696913377,0,1258166275,,service,,,False,False,40.126386184014486,,,,,,,,,"LINESTRING (104.1362694 30.6708049, 104.1362967 30.671165)"
11696913376,11696913375,0,1258166275,,service,,,False,True,28.522541169528115,,,,,,,,,"LINESTRING (104.1362694 30.6708049, 104.1362669 30.6705484)"
11696913377,4393621473,0,441627450,,service,,,False,False,37.86136748888368,,,alley,,,,,,"LINESTRING (104.1362967 30.671165, 104.1366922 30.6711502)"
11696913377,4393621472,0,441627450,,service,,,False,True,80.25042509385888,,,alley,,,,,,"LINESTRING (104.1362967 30.671165, 104.1354584 30.6711963)"
11696913377,11696913376,0,1258166275,,service,,,False,True,40.126386184014486,,,,,,,,,"LINESTRING (104.1362967 30.671165, 104.1362694 30.6708049)"
11696913379,11696913380,0,1258166276,,primary_link,,,True,False,13.909648057882707,,,,,,,,,"LINESTRING (104.13707 30.6734459, 104.136948 30.673514)"
11696913380,11696913381,0,1258166276,,primary_link,,,True,False,8.081764961637662,,,,,,,,,"LINESTRING (104.136948 30.673514, 104.1368678 30.6735369)"
11696913381,11696913382,0,1258166276,,primary_link,,,True,False,5.8480278844666245,,,,,,,,,"LINESTRING (104.1368678 30.6735369, 104.1368074 30.6735287)"
11696913382,11696913383,0,1258166276,,primary_link,,,True,False,3.3269815397637137,,,,,,,,,"LINESTRING (104.1368074 30.6735287, 104.1367791 30.6735113)"
11696913383,11696913384,0,1258166276,,primary_link,,,True,False,3.8048027594836116,,,,,,,,,"LINESTRING (104.1367791 30.6735113, 104.1367578 30.6734824)"
11696913384,11696913385,0,1258166276,,primary_link,,,True,False,4.890150282789303,,,,,,,,,"LINESTRING (104.1367578 30.6734824, 104.1367451 30.6734398)"
11696913385,11696913386,0,1258166276,,primary_link,,,True,False,6.306661953485267,,,,,,,,,"LINESTRING (104.1367451 30.6734398, 104.1367621 30.673385)"
11696913386,11696913387,0,1258166276,,primary_link,,,True,False,32.147478781700094,,,,,,,,,"LINESTRING (104.1367621 30.673385, 104.1369726 30.6731596)"
11699319250,1445515777,0,100306499,,unclassified,,临江中路,True,False,46.72845356270598,,,,,,,,,"LINESTRING (104.0643946 30.6486716, 104.0639062 30.6486643)"
11699319251,6118514160,0,131320387,,secondary,,滨江西路,True,False,36.52528826140156,,,,,,,,,"LINESTRING (104.0633376 30.6499512, 104.0629558 30.6499478)"
11701386433,1159454544,0,100305133,,service,,,False,False,13.887934635328053,,,,,,,,,"LINESTRING (104.0435513 30.6593137, 104.0436816 30.6593688)"
11701386433,3523294436,0,100305133,,service,,,False,True,23.196852297306926,,,,,,,,,"LINESTRING (104.0435513 30.6593137, 104.0433337 30.6592216)"
11701386434,4772463248,0,1258748207,,service,,,False,False,130.4178969143669,,,,,,,,,"LINESTRING (104.0468411 30.6639647, 104.0461819 30.662938)"
11701386434,4772463247,0,1258748207,,service,,,False,True,18.620846276325956,,,,,,,,,"LINESTRING (104.0468411 30.6639647, 104.0469352 30.6641113)"
11701386449,1987226881,0,1259323856,,service,,,False,True,7.6343434618304755,,,parking,,,,,,"LINESTRING (104.0487809 30.666362, 104.0488578 30.6663436)"
11701386451,5588757501,0,584723980,,footway,,,False,False,9.641772504054202,,,,,,,,,"LINESTRING (104.0398706 30.6619099, 104.0399701 30.661896)"
11701386451,11701386452,0,584723980,,footway,,,False,True,5.717756830050475,,,,,,,,,"LINESTRING (104.0398706 30.6619099, 104.0398239 30.661942)"
