osmid,y,x,street_count,highway,railway,ref,geometry
672349637,30.6976542,104.0788084,2,,,,POINT (104.0788084 30.6976542)
672349887,30.6969324,104.0636683,4,,,,POINT (104.0636683 30.6969324)
672349984,30.6967629,104.0494873,2,,,,POINT (104.0494873 30.6967629)
672350011,30.6969387,104.0457349,2,,,,POINT (104.0457349 30.6969387)
672350013,30.6967755,104.0441876,2,,,,POINT (104.0441876 30.6967755)
672350021,30.6965901,104.0432178,2,,,,POINT (104.0432178 30.6965901)
672350032,30.6964315,104.0427207,2,,,,POINT (104.0427207 30.6964315)
672350059,30.6948543,104.0397711,2,,,,POINT (104.0397711 30.6948543)
672350084,30.6937781,104.0393587,2,,,,POINT (104.0393587 30.6937781)
672360478,30.6771707,104.0906985,3,,,,POINT (104.0906985 30.6771707)
672360506,30.6656241,104.0853628,3,,,,POINT (104.0853628 30.6656241)
672360527,30.651819,104.0932674,2,,,,POINT (104.0932674 30.651819)
672360528,30.6495454,104.09177,3,,,,POINT (104.09177 30.6495454)
672360587,30.645524,104.0760081,3,,,,POINT (104.0760081 30.645524)
672360627,30.6484822,104.07256,2,,,,POINT (104.07256 30.6484822)
672360797,30.654408,104.0755599,2,,,,POINT (104.0755599 30.654408)
672360898,30.6549318,104.0756915,4,,,,POINT (104.0756915 30.6549318)
672362109,30.6466953,104.0727261,3,,,,POINT (104.0727261 30.6466953)
672362114,30.6460917,104.0726835,2,,,,POINT (104.0726835 30.6460917)
672405808,30.6580698,104.0810123,4,,,,POINT (104.0810123 30.6580698)
672406138,30.6515847,104.0641503,3,,,,POINT (104.0641503 30.6515847)
672406140,30.6515519,104.0643996,2,,,,POINT (104.0643996 30.6515519)
672406202,30.6509609,104.0664306,4,,,,POINT (104.0664306 30.6509609)
672406279,30.6509311,104.0669389,2,,,,POINT (104.0669389 30.6509311)
672406288,30.6511704,104.0686696,3,,,,POINT (104.0686696 30.6511704)
672406310,30.6517884,104.0688848,2,,,,POINT (104.0688848 30.6517884)
672406316,30.6524299,104.0693456,3,,,,POINT (104.0693456 30.6524299)
672406327,30.6524033,104.0696246,2,,,,POINT (104.0696246 30.6524033)
672406343,30.6516973,104.0705714,2,,,,POINT (104.0705714 30.6516973)
672406353,30.6513581,104.0710971,2,,,,POINT (104.0710971 30.6513581)
672406376,30.6511873,104.0714874,2,,,,POINT (104.0714874 30.6511873)
803149438,30.6786222,104.0929663,2,,,,POINT (104.0929663 30.6786222)
803149440,30.6772832,104.0943274,2,,,,POINT (104.0943274 30.6772832)
803149443,30.6770565,104.094577,2,,,,POINT (104.094577 30.6770565)
803149445,30.6767137,104.0948539,2,,,,POINT (104.0948539 30.6767137)
803149447,30.6764169,104.0950404,2,,,,POINT (104.0950404 30.6764169)
803149456,30.6643739,104.0999214,4,,,,POINT (104.0999214 30.6643739)
803149466,30.662507,104.0996953,2,,,,POINT (104.0996953 30.662507)
803149468,30.6623507,104.0996411,2,,,,POINT (104.0996411 30.6623507)
803149470,30.6619255,104.0993988,2,,,,POINT (104.0993988 30.6619255)
803149473,30.6562401,104.0960572,4,,,,POINT (104.0960572 30.6562401)
803149474,30.654441,104.0947644,3,,,,POINT (104.0947644 30.654441)
803149746,30.6788003,104.0924984,4,,,,POINT (104.0924984 30.6788003)
803149756,30.6788248,104.0926193,2,,,,POINT (104.0926193 30.6788248)
803149757,30.6788779,104.092727,2,,,,POINT (104.092727 30.6788779)
803149760,30.6789552,104.0928127,2,,,,POINT (104.0928127 30.6789552)
803149763,30.6791554,104.0928919,4,,,,POINT (104.0928919 30.6791554)
803149766,30.6792623,104.0928786,2,,,,POINT (104.0928786 30.6792623)
803149770,30.6793615,104.0928302,2,,,,POINT (104.0928302 30.6793615)
803149773,30.6794446,104.0927507,2,,,,POINT (104.0927507 30.6794446)
803149775,30.6795046,104.0926469,2,,,,POINT (104.0926469 30.6795046)
803149778,30.6795374,104.0924023,4,,,,POINT (104.0924023 30.6795374)
803149781,30.6795028,104.0922706,2,,,,POINT (104.0922706 30.6795028)
803149783,30.6794343,104.0921583,2,,,,POINT (104.0921583 30.6794343)
803149784,30.6793388,104.0920768,2,,,,POINT (104.0920768 30.6793388)
803149785,30.6792262,104.0920344,2,,,,POINT (104.0920344 30.6792262)
803149786,30.6791077,104.0920355,4,,,,POINT (104.0920355 30.6791077)
803149788,30.6790031,104.0920755,2,,,,POINT (104.0920755 30.6790031)
803149791,30.6789131,104.0921494,2,,,,POINT (104.0921494 30.6789131)
803149792,30.6788458,104.0922507,2,,,,POINT (104.0922507 30.6788458)
803149974,30.6775476,104.091257,2,,,,POINT (104.091257 30.6775476)
803149976,30.6777641,104.0914355,2,,,,POINT (104.0914355 30.6777641)
803149978,30.6785669,104.0920793,2,,,,POINT (104.0920793 30.6785669)
803149980,30.6787053,104.0922187,2,,,,POINT (104.0922187 30.6787053)
803149982,30.6787607,104.092326,2,,,,POINT (104.092326 30.6787607)
803150276,30.6789359,104.0920151,2,,,,POINT (104.0920151 30.6789359)
803150278,30.6788173,104.0919967,2,,,,POINT (104.0919967 30.6788173)
803150280,30.6786789,104.0919395,2,,,,POINT (104.0919395 30.6786789)
803150459,30.6797227,104.0911784,2,,,,POINT (104.0911784 30.6797227)
803150461,30.6793727,104.0918491,2,,,,POINT (104.0918491 30.6793727)
803150462,30.6792682,104.0919398,2,,,,POINT (104.0919398 30.6792682)
803150585,30.6795081,104.0921436,2,,,,POINT (104.0921436 30.6795081)
803150586,30.679513,104.0919161,2,,,,POINT (104.0919161 30.679513)
803150587,30.6795518,104.0917574,2,,,,POINT (104.0917574 30.6795518)
803150974,30.6811826,104.0939712,3,,,,POINT (104.0939712 30.6811826)
803150975,30.6805323,104.0934418,2,,,,POINT (104.0934418 30.6805323)
803150977,30.6797664,104.0928195,2,,,,POINT (104.0928195 30.6797664)
803150978,30.6796742,104.092723,2,,,,POINT (104.092723 30.6796742)
803150981,30.6796211,104.0926176,2,,,,POINT (104.0926176 30.6796211)
803151060,30.6794376,104.0928974,2,,,,POINT (104.0928974 30.6794376)
803151062,30.6795542,104.0929161,2,,,,POINT (104.0929161 30.6795542)
803151063,30.6797111,104.0929912,2,,,,POINT (104.0929912 30.6797111)
803151064,30.680386,104.0935537,2,,,,POINT (104.0935537 30.680386)
803151247,30.6787791,104.0927123,2,,,,POINT (104.0927123 30.6787791)
803151249,30.6787053,104.0928517,2,,,,POINT (104.0928517 30.6787053)
803151438,30.6774412,104.0943645,2,,,,POINT (104.0943645 30.6774412)
803151440,30.678613,104.0931016,2,,,,POINT (104.0931016 30.678613)
803151442,30.6787156,104.0930184,2,,,,POINT (104.0930184 30.6787156)
803151445,30.6788487,104.0929607,2,,,,POINT (104.0929607 30.6788487)
838319855,30.6464569,104.1084103,2,,,,POINT (104.1084103 30.6464569)
838319859,30.6506357,104.1103925,2,,,,POINT (104.1103925 30.6506357)
838319865,30.6456392,104.1087188,2,,,,POINT (104.1087188 30.6456392)
838319867,30.6551027,104.1122081,3,,,,POINT (104.1122081 30.6551027)
838319870,30.6619314,104.1121321,2,,,,POINT (104.1121321 30.6619314)
838319871,30.6469082,104.1083613,2,,,,POINT (104.1083613 30.6469082)
838319884,30.6613474,104.1122698,2,,,,POINT (104.1122698 30.6613474)
838319885,30.6473879,104.1084653,2,,,,POINT (104.1084653 30.6473879)
838319888,30.6478674,104.1087636,2,,,,POINT (104.1087636 30.6478674)
838319895,30.6608833,104.1122966,2,,,,POINT (104.1122966 30.6608833)
838319897,30.6459348,104.1087117,2,,,,POINT (104.1087117 30.6459348)
838319910,30.6630104,104.11168,4,,,,POINT (104.11168 30.6630104)
872832450,30.6577482,104.068248,2,,,,POINT (104.068248 30.6577482)
872833772,30.658909,104.0670308,3,,,,POINT (104.0670308 30.658909)
872834372,30.6589389,104.0684504,3,,,,POINT (104.0684504 30.6589389)
872835364,30.6587697,104.058165,5,,,,POINT (104.058165 30.6587697)
963549497,30.6457911,104.0805458,4,,,,POINT (104.0805458 30.6457911)
963638438,30.7015994,104.0441515,4,,,,POINT (104.0441515 30.7015994)
963638453,30.696035,104.0478528,2,,,,POINT (104.0478528 30.696035)
963638465,30.6937921,104.0484623,3,,,,POINT (104.0484623 30.6937921)
1003921273,30.6992556,104.046043,2,,,,POINT (104.046043 30.6992556)
1003921279,30.7043404,104.0491442,2,,,,POINT (104.0491442 30.7043404)
1003921284,30.7020895,104.0548555,2,,,,POINT (104.0548555 30.7020895)
1003921379,30.6962964,104.0318605,3,,,,POINT (104.0318605 30.6962964)
1072698391,30.7118994,104.0924035,2,,,,POINT (104.0924035 30.7118994)
1072698394,30.7236093,104.0588285,4,,,,POINT (104.0588285 30.7236093)
1072698422,30.7232145,104.059574,2,,,,POINT (104.059574 30.7232145)
1072698424,30.7094836,104.0977079,2,,,,POINT (104.0977079 30.7094836)
1072698425,30.7130488,104.0819057,2,,,,POINT (104.0819057 30.7130488)
1072698429,30.7178492,104.0699482,2,,,,POINT (104.0699482 30.7178492)
1072698440,30.725559,104.0522932,2,,,,POINT (104.0522932 30.725559)
1072698441,30.7143716,104.0754648,2,,,,POINT (104.0754648 30.7143716)
1072698453,30.7241959,104.0575391,3,,,,POINT (104.0575391 30.7241959)
1072698455,30.7135148,104.0770951,2,,,,POINT (104.0770951 30.7135148)
1072698459,30.7252178,104.0479414,2,,,,POINT (104.0479414 30.7252178)
1072698471,30.7234499,104.0450346,2,,,,POINT (104.0450346 30.7234499)
1072698472,30.7188465,104.068432,2,,,,POINT (104.068432 30.7188465)
1072698480,30.7207807,104.0645086,2,,,,POINT (104.0645086 30.7207807)
1072698486,30.7173017,104.0708497,2,,,,POINT (104.0708497 30.7173017)
1072698500,30.7253545,104.0537248,2,,,,POINT (104.0537248 30.7253545)
1072698501,30.7137272,104.0766027,2,,,,POINT (104.0766027 30.7137272)
1072698510,30.7227062,104.0443218,2,,,,POINT (104.0443218 30.7227062)
1072698523,30.691913,104.0634979,2,,,,POINT (104.0634979 30.691913)
1072698526,30.7132068,104.0781615,4,,,,POINT (104.0781615 30.7132068)
1072698530,30.7255748,104.049586,2,,,,POINT (104.049586 30.7255748)
1072698537,30.7241244,104.0458275,2,,,,POINT (104.0458275 30.7241244)
1072698538,30.7176396,104.0702835,2,,,,POINT (104.0702835 30.7176396)
1072698542,30.697144,104.0636746,4,,,,POINT (104.0636746 30.697144)
1072698544,30.7198872,104.0663893,2,,,,POINT (104.0663893 30.7198872)
1072698548,30.7126562,104.088096,2,,,,POINT (104.088096 30.7126562)
1072698555,30.7254474,104.0530865,2,,,,POINT (104.0530865 30.7254474)
1072698560,30.7125133,104.0894162,2,,,,POINT (104.0894162 30.7125133)
1072698576,30.7250236,104.0552177,2,,,,POINT (104.0552177 30.7250236)
1072698582,30.7254567,104.0488133,2,,,,POINT (104.0488133 30.7254567)
1072698584,30.723694,104.0452856,2,,,,POINT (104.0452856 30.723694)
1072698598,30.7130663,104.0803203,2,,,,POINT (104.0803203 30.7130663)
1072698604,30.7256304,104.051481,4,,,,POINT (104.051481 30.7256304)
1072698605,30.7097204,104.096873,4,,,,POINT (104.096873 30.7097204)
1072698608,30.7165327,104.0720598,4,,,,POINT (104.0720598 30.7165327)
1072698613,30.7207354,104.0426919,2,,,,POINT (104.0426919 30.7207354)
1072698625,30.7251882,104.0545341,2,,,,POINT (104.0545341 30.7251882)
1072698628,30.7149375,104.0745749,2,,,,POINT (104.0745749 30.7149375)
1072698631,30.7123179,104.0912293,4,,,,POINT (104.0912293 30.7123179)
1072698635,30.7246054,104.0565144,3,,,,POINT (104.0565144 30.7246054)
1072698642,30.7130958,104.0788828,2,,,,POINT (104.0788828 30.7130958)
1072698647,30.7256434,104.0504991,2,,,,POINT (104.0504991 30.7256434)
1072698651,30.7245892,104.0465382,3,,,,POINT (104.0465382 30.7245892)
1072698655,30.7193924,104.0674207,2,,,,POINT (104.0674207 30.7193924)
1072698664,30.7156016,104.0735468,2,,,,POINT (104.0735468 30.7156016)
1072698672,30.7206749,104.0647544,2,,,,POINT (104.0647544 30.7206749)
1072698676,30.7248635,104.0558392,4,,,,POINT (104.0558392 30.7248635)
1072698677,30.7139683,104.0761238,2,,,,POINT (104.0761238 30.7139683)
1072704314,30.7251352,104.0558323,3,,,,POINT (104.0558323 30.7251352)
1072704319,30.7081614,104.0633716,4,,,,POINT (104.0633716 30.7081614)
1072704320,30.7051026,104.0586352,2,,,,POINT (104.0586352 30.7051026)
1072704322,30.7161103,104.0575674,2,,,,POINT (104.0575674 30.7161103)
1072704325,30.7121327,104.0605405,2,,,,POINT (104.0605405 30.7121327)
1072704327,30.7024343,104.0774089,2,,,,POINT (104.0774089 30.7024343)
1072704328,30.727544,104.0558343,2,,,,POINT (104.0558343 30.727544)
1072704333,30.707475,104.0635925,2,,,,POINT (104.0635925 30.707475)
1072704335,30.7051137,104.0672739,2,,,,POINT (104.0672739 30.7051137)
1072704339,30.7052141,104.063926,2,,,,POINT (104.063926 30.7052141)
1072704340,30.7016277,104.0774174,2,,,,POINT (104.0774174 30.7016277)
1072704341,30.7209681,104.0565998,2,,,,POINT (104.0565998 30.7209681)
1072704342,30.7175008,104.0572299,2,,,,POINT (104.0572299 30.7175008)
1072704343,30.7030308,104.0772772,2,,,,POINT (104.0772772 30.7030308)
1072704353,30.7085737,104.0631328,2,,,,POINT (104.0631328 30.7085737)
1072704355,30.7153537,104.0578483,4,,,,POINT (104.0578483 30.7153537)
1072704357,30.7166034,104.057435,2,,,,POINT (104.057435 30.7166034)
1072704360,30.7027829,104.0773547,3,,,,POINT (104.0773547 30.7027829)
1072704366,30.7044145,104.0639725,2,,,,POINT (104.0639725 30.7044145)
1072704367,30.7036375,104.0640785,2,,,,POINT (104.0640785 30.7036375)
1072704369,30.7113108,104.061174,2,,,,POINT (104.061174 30.7113108)
1072704376,30.7202067,104.0567459,2,,,,POINT (104.0567459 30.7202067)
1072704379,30.7033562,104.0770448,2,,,,POINT (104.0770448 30.7033562)
1072704381,30.7257126,104.0558089,2,,,,POINT (104.0558089 30.7257126)
1072704383,30.7235769,104.0560789,2,,,,POINT (104.0560789 30.7235769)
1072704384,30.7050889,104.0756947,3,,,,POINT (104.0756947 30.7050889)
1072704385,30.7066298,104.0635012,2,,,,POINT (104.0635012 30.7066298)
1072704388,30.7051243,104.0636604,4,,,,POINT (104.0636604 30.7051243)
1072704390,30.6995895,104.0773927,2,,,,POINT (104.0773927 30.6995895)
1072704392,30.7217259,104.0564555,2,,,,POINT (104.0564555 30.7217259)
1153895607,30.6727197,104.0381456,2,,,,POINT (104.0381456 30.6727197)
1153895609,30.6767479,104.0382223,3,,,,POINT (104.0382223 30.6767479)
1153895611,30.6842432,104.0424642,4,,,,POINT (104.0424642 30.6842432)
1153895612,30.6855086,104.0435377,3,,,,POINT (104.0435377 30.6855086)
1156119116,30.6648201,104.0633149,3,,,,POINT (104.0633149 30.6648201)
1156119118,30.6642709,104.062899,2,,,,POINT (104.062899 30.6642709)
1156119134,30.6634001,104.0622834,2,,,,POINT (104.0622834 30.6634001)
1156119136,30.6626819,104.0618042,2,,,,POINT (104.0618042 30.6626819)
1156119139,30.6622904,104.0616529,2,,,,POINT (104.0616529 30.6622904)
1156119150,30.6677582,104.0536521,2,,,,POINT (104.0536521 30.6677582)
1156119151,30.6710101,104.0537846,4,,,,POINT (104.0537846 30.6710101)
1156119166,30.6628271,104.0647319,2,,,,POINT (104.0647319 30.6628271)
1156119168,30.6631148,104.0645149,2,,,,POINT (104.0645149 30.6631148)
1156119171,30.6636214,104.0641612,2,,,,POINT (104.0641612 30.6636214)
1156119177,30.6645444,104.063485,2,,,,POINT (104.063485 30.6645444)
1156126791,30.6874436,104.100129,2,,,,POINT (104.100129 30.6874436)
1156126792,30.6817044,104.0539403,3,,,,POINT (104.0539403 30.6817044)
1156126793,30.681405,104.0533202,3,,,,POINT (104.0533202 30.681405)
1156126794,30.6785181,104.0487887,2,,,,POINT (104.0487887 30.6785181)
1156126795,30.6770053,104.0467942,4,,,,POINT (104.0467942 30.6770053)
1156126796,30.6751191,104.045641,4,,,,POINT (104.045641 30.6751191)
1156126797,30.6710542,104.0461191,4,,,,POINT (104.0461191 30.6710542)
1156126798,30.6660082,104.043303,2,,,,POINT (104.043303 30.6660082)
1156126836,30.6494572,104.0651431,2,,,,POINT (104.0651431 30.6494572)
1156126837,30.6489006,104.0677309,2,,,,POINT (104.0677309 30.6489006)
1156126840,30.648185,104.0759672,2,,,,POINT (104.0759672 30.648185)
1156126841,30.6473962,104.0774969,2,,,,POINT (104.0774969 30.6473962)
1156126842,30.6466237,104.0787792,2,,,,POINT (104.0787792 30.6466237)
1156126844,30.6522021,104.0829438,3,,,,POINT (104.0829438 30.6522021)
1156126849,30.6575689,104.0861661,3,,,,POINT (104.0861661 30.6575689)
1156126854,30.6659287,104.090586,2,,,,POINT (104.090586 30.6659287)
1156126855,30.6680133,104.0916125,2,,,,POINT (104.0916125 30.6680133)
1156126856,30.668924,104.0912772,3,,,,POINT (104.0912772 30.668924)
1156126877,30.6868925,104.0498177,2,,,,POINT (104.0498177 30.6868925)
1156126878,30.682446,104.0512699,2,,,,POINT (104.0512699 30.682446)
1156126879,30.6805157,104.054684,2,,,,POINT (104.054684 30.6805157)
1156126880,30.68032,104.0548376,2,,,,POINT (104.0548376 30.68032)
1156126882,30.6721054,104.0715239,4,,,,POINT (104.0715239 30.6721054)
1156126883,30.668247,104.0757688,4,,,,POINT (104.0757688 30.668247)
1159131046,30.666006,104.0599768,3,,,,POINT (104.0599768 30.666006)
1159131458,30.6694255,104.059781,3,,,,POINT (104.059781 30.6694255)
1159131461,30.6676919,104.0599054,2,,,,POINT (104.0599054 30.6676919)
1159131810,30.6720766,104.066,3,,,,POINT (104.066 30.6720766)
1159131822,30.6658498,104.0809719,4,,,,POINT (104.0809719 30.6658498)
1159131824,30.6629152,104.0791853,4,,,,POINT (104.0791853 30.6629152)
1159131825,30.6637865,104.0774781,4,,,,POINT (104.0774781 30.6637865)
1159131854,30.666805,104.0748023,4,,,,POINT (104.0748023 30.666805)
1159131855,30.666049,104.076633,3,,,,POINT (104.076633 30.666049)
1159131856,30.6674315,104.0774526,4,,,,POINT (104.0774526 30.6674315)
1159131919,30.6696763,104.0853694,3,,,,POINT (104.0853694 30.6696763)
1159132217,30.6622851,104.0833406,4,,,,POINT (104.0833406 30.6622851)
1159134900,30.6582185,104.0884039,2,,,,POINT (104.0884039 30.6582185)
1159134903,30.6594295,104.089264,4,,,,POINT (104.089264 30.6594295)
1159134906,30.6603319,104.0900347,2,,,,POINT (104.0900347 30.6603319)
1159134910,30.6613685,104.0909236,3,,,,POINT (104.0909236 30.6613685)
1159134922,30.6639912,104.0926428,2,,,,POINT (104.0926428 30.6639912)
1159134924,30.6645603,104.0933599,4,,,,POINT (104.0933599 30.6645603)
1159134927,30.6650831,104.0940528,3,,,,POINT (104.0940528 30.6650831)
1159134929,30.6658831,104.0951175,2,,,,POINT (104.0951175 30.6658831)
1159134930,30.666529,104.0955145,2,,,,POINT (104.0955145 30.666529)
1159134931,30.6669628,104.0955788,2,,,,POINT (104.0955788 30.6669628)
1159134936,30.6680148,104.0952892,3,,,,POINT (104.0952892 30.6680148)
1159134940,30.6697653,104.0946144,2,,,,POINT (104.0946144 30.6697653)
1159134949,30.675674,104.0919095,2,,,,POINT (104.0919095 30.675674)
1159134952,30.6766528,104.0902698,3,,,,POINT (104.0902698 30.6766528)
1159135765,30.6586873,104.0908164,2,,,,POINT (104.0908164 30.6586873)
1159136172,30.6599369,104.0881973,4,,,,POINT (104.0881973 30.6599369)
1159136176,30.6595884,104.0889127,4,,,,POINT (104.0889127 30.6595884)
1159137566,30.6542158,104.0895598,3,,,,POINT (104.0895598 30.6542158)
1159137572,30.6558742,104.0906463,2,,,,POINT (104.0906463 30.6558742)
1159137575,30.6581244,104.09206,3,,,,POINT (104.09206 30.6581244)
1159138260,30.6640526,104.1082958,4,,,,POINT (104.1082958 30.6640526)
1159138261,30.659591,104.1082411,5,,,,POINT (104.1082411 30.659591)
1159138264,30.6547014,104.1080677,2,,,,POINT (104.1080677 30.6547014)
1159138266,30.6477907,104.1036945,2,,,,POINT (104.1036945 30.6477907)
1159138412,30.6621769,104.0961605,3,,,,POINT (104.0961605 30.6621769)
1159138496,30.6646219,104.0934425,4,,,,POINT (104.0934425 30.6646219)
1159138498,30.6645826,104.0944475,3,,,,POINT (104.0944475 30.6645826)
1159138562,30.664912,104.0940023,2,,,,POINT (104.0940023 30.664912)
1159139099,30.6642277,104.1037342,4,,,,POINT (104.1037342 30.6642277)
1159139100,30.6648515,104.1108969,4,,,,POINT (104.1108969 30.6648515)
1159139101,30.6670445,104.1181741,2,,,,POINT (104.1181741 30.6670445)
1159139102,30.6672312,104.1187454,2,,,,POINT (104.1187454 30.6672312)
1159139258,30.6664223,104.1160072,2,,,,POINT (104.1160072 30.6664223)
1159139408,30.6661489,104.1150776,2,,,,POINT (104.1150776 30.6661489)
1159139949,30.6549994,104.1082065,4,,,,POINT (104.1082065 30.6549994)
1159140551,30.6597064,104.1005144,2,,,,POINT (104.1005144 30.6597064)
1159141113,30.659649,104.1057095,2,,,,POINT (104.1057095 30.659649)
1159141114,30.659708,104.1046753,2,,,,POINT (104.1046753 30.659708)
1159141240,30.659972,104.1035101,3,,,,POINT (104.1035101 30.659972)
1159143355,30.6615433,104.1002374,1,,,,POINT (104.1002374 30.6615433)
1159143437,30.6627591,104.1017506,2,,,,POINT (104.1017506 30.6627591)
1159143438,30.6643153,104.1015116,2,,,,POINT (104.1015116 30.6643153)
1159143633,30.6714938,104.1010666,4,,,,POINT (104.1010666 30.6714938)
1159143634,30.6694667,104.1018418,2,,,,POINT (104.1018418 30.6694667)
1159143637,30.6672967,104.1026771,4,,,,POINT (104.1026771 30.6672967)
1159143853,30.677097,104.0867398,3,,,,POINT (104.0867398 30.677097)
1159143854,30.6784353,104.0839488,4,,,,POINT (104.0839488 30.6784353)
1159144963,30.6624675,104.0682994,3,,,,POINT (104.0682994 30.6624675)
1159144966,30.6623976,104.066352,3,,,,POINT (104.066352 30.6623976)
1159145482,30.6658005,104.0681476,3,,,,POINT (104.0681476 30.6658005)
1159145485,30.6657982,104.0662784,3,,,,POINT (104.0662784 30.6657982)
1159145919,30.669109,104.0697173,3,,,,POINT (104.0697173 30.669109)
1159146549,30.6626074,104.0710758,3,,,,POINT (104.0710758 30.6626074)
1159148358,30.663854,104.07509,3,,,,POINT (104.07509 30.663854)
1159148361,30.662956,104.076938,4,,,,POINT (104.076938 30.662956)
1159148556,30.6630692,104.0745008,4,,,,POINT (104.0745008 30.6630692)
1159148557,30.6638613,104.0728561,3,,,,POINT (104.0728561 30.6638613)
1159148928,30.6580661,104.0726445,4,,,,POINT (104.0726445 30.6580661)
1159148929,30.6586616,104.0714113,4,,,,POINT (104.0714113 30.6586616)
1159148932,30.6607011,104.0728042,2,,,,POINT (104.0728042 30.6607011)
1159148964,30.6584792,104.0699342,3,,,,POINT (104.0699342 30.6584792)
1159148967,30.6591214,104.0703818,4,,,,POINT (104.0703818 30.6591214)
1159149010,30.6579144,104.0695888,3,,,,POINT (104.0695888 30.6579144)
1159149120,30.6560176,104.069601,4,,,,POINT (104.069601 30.6560176)
1159149121,30.6544621,104.0723536,3,,,,POINT (104.0723536 30.6544621)
1159149125,30.6553956,104.0602524,3,,,,POINT (104.0602524 30.6553956)
1159149126,30.6562208,104.0587014,2,,,,POINT (104.0587014 30.6562208)
1159149344,30.652642,104.0581845,4,,,,POINT (104.0581845 30.652642)
1159149345,30.6534662,104.0564115,4,,,,POINT (104.0564115 30.6534662)
1159149346,30.6537237,104.0559707,2,,,,POINT (104.0559707 30.6537237)
1159149347,30.6547574,104.0542219,2,,,,POINT (104.0542219 30.6547574)
1159149348,30.6556747,104.0530596,3,,,,POINT (104.0530596 30.6556747)
1159149349,30.6566985,104.0510046,3,,,,POINT (104.0510046 30.6566985)
1159149361,30.6483766,104.0753468,4,,,,POINT (104.0753468 30.6483766)
1159149478,30.6537778,104.0781445,4,,,,POINT (104.0781445 30.6537778)
1159149479,30.6517031,104.0769182,4,,,,POINT (104.0769182 30.6517031)
1159149480,30.6500595,104.0761087,2,crossing,,,POINT (104.0761087 30.6500595)
1159151646,30.6556564,104.1132597,2,,,,POINT (104.1132597 30.6556564)
1159152134,30.6531841,104.1184478,3,,,,POINT (104.1184478 30.6531841)
1159152952,30.6500366,104.1370691,2,,,,POINT (104.1370691 30.6500366)
1159154995,30.6507276,104.0847806,3,,,,POINT (104.0847806 30.6507276)
1159155004,30.6550117,104.0870752,2,,,,POINT (104.0870752 30.6550117)
1159155005,30.6544764,104.0868392,2,,,,POINT (104.0868392 30.6544764)
1159155006,30.6533965,104.0866246,2,,,,POINT (104.0866246 30.6533965)
1159155007,30.6526674,104.0863993,3,,,,POINT (104.0863993 30.6526674)
1159155008,30.6518551,104.0857556,2,,,,POINT (104.0857556 30.6518551)
1159155226,30.6456987,104.1003039,2,,,,POINT (104.1003039 30.6456987)
1159155229,30.646297,104.0992525,2,,,,POINT (104.0992525 30.646297)
1159155234,30.6463729,104.0988294,2,,,,POINT (104.0988294 30.6463729)
1159155237,30.6462894,104.0977397,2,,,,POINT (104.0977397 30.6462894)
1159155242,30.6463171,104.0972998,2,,,,POINT (104.0972998 30.6463171)
1159155243,30.6465699,104.0956889,3,,,,POINT (104.0956889 30.6465699)
1159155247,30.6467782,104.093265,3,,,,POINT (104.093265 30.6467782)
1159155728,30.6463429,104.0969334,3,,,,POINT (104.0969334 30.6463429)
1159156114,30.6512151,104.0836683,3,,,,POINT (104.0836683 30.6512151)
1159156115,30.651606,104.0828,4,,,,POINT (104.0828 30.651606)
1159223043,30.7142914,104.0344489,4,,,,POINT (104.0344489 30.7142914)
1159223045,30.716253,104.0376424,4,,,,POINT (104.0376424 30.716253)
1159223048,30.71739,104.0395421,2,,,,POINT (104.0395421 30.71739)
1159223050,30.7180518,104.0403532,2,,,,POINT (104.0403532 30.7180518)
1159223968,30.7181938,104.0311338,3,,,,POINT (104.0311338 30.7181938)
1159223969,30.7084437,104.038858,4,,,,POINT (104.038858 30.7084437)
1159223970,30.7039011,104.042383,4,,,,POINT (104.042383 30.7039011)
1159224292,30.6966649,104.0475705,4,,,,POINT (104.0475705 30.6966649)
1159224808,30.6964711,104.0361463,4,,,,POINT (104.0361463 30.6964711)
1159225483,30.7066387,104.052643,3,,,,POINT (104.052643 30.7066387)
1159225485,30.7003692,104.0419339,4,,,,POINT (104.0419339 30.7003692)
1159225486,30.6987518,104.0390771,3,,,,POINT (104.0390771 30.6987518)
1159225730,30.6980074,104.0516257,3,,,,POINT (104.0516257 30.6980074)
1159225731,30.6980216,104.0494231,2,,,,POINT (104.0494231 30.6980216)
1159225732,30.6982083,104.0487621,2,,,,POINT (104.0487621 30.6982083)
1159225733,30.6986495,104.0482872,2,,,,POINT (104.0482872 30.6986495)
1159225734,30.6994079,104.047819,2,,,,POINT (104.047819 30.6994079)
1159225735,30.6998222,104.0477037,2,,,,POINT (104.0477037 30.6998222)
1159225736,30.7004607,104.0477671,2,,,,POINT (104.0477671 30.7004607)
1159225737,30.7009305,104.0479767,2,,,,POINT (104.0479767 30.7009305)
1159225738,30.7013759,104.0483833,2,,,,POINT (104.0483833 30.7013759)
1159225739,30.7019363,104.0494167,2,,,,POINT (104.0494167 30.7019363)
1159225740,30.7020256,104.0497626,2,,,,POINT (104.0497626 30.7020256)
1159225743,30.7020939,104.0550267,3,,,,POINT (104.0550267 30.7020939)
1159225746,30.7001762,104.0476946,3,,,,POINT (104.0476946 30.7001762)
1159225747,30.7021672,104.0510817,2,,,,POINT (104.0510817 30.7021672)
1159225748,30.7020546,104.0511051,4,,,,POINT (104.0511051 30.7020546)
